"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"48",0.971490523610665,0.969502826787705,0.967276671822583,0.964880204932443,0.962293154896464,0.959505220108723,0.95650600956707,0.953295543629018,0.949873351559987,0.94624942198275,0.942433168789649,0.938394868082368,0.934113672016411,0.929539077350122,0.924639138962933,0.91938226268927,0.913717281701905,0.907612087535987,0.900985811960648,0.893748614944497,0.88581102187648,0.877072728189103,0.867431003014994,0.856804220422244,0.845090461439109,0.832175879194089,0.81788898649945,0.802064709031587,0.784488682295877,0.764963961140708,0.743292306758766,0.719273926724879,0.692666680164402,0.663236262344897,0.630769698566824,0.595174099581106,0.556527741123449,0.515121653883273,0.471431621976145,0.426172105616742,0.38030164068073,0.334884242962237,0.290879924799738,0.248946011215259,0.209546651906973,0.173123722878824,0.140107204954885,0.110832740507047,0.0855274034884682,0.0642595239574918,0.0468931716231932,0.0331601578361045,0.02266700077262,0.0149336572798961,0.00945576801849128,0.00573531117225965,0.00332271616173374,0.00182724076021714,0.000949424478083229,0.000471450460199938,0.000215303793652844,9.73762510143359e-05,4.35146807654232e-05,1.09430741283841e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0.96918165756505,0.967072693130354,0.96471545368715,0.962157818072229,0.959389536928193,0.956400285372642,0.953199742734253,0.949777884982613,0.946154310067546,0.942328957156356,0.93829109151779,0.934000965250965,0.929417561642734,0.924490350092024,0.919197304229744,0.913496654761306,0.907347213975908,0.900686517283727,0.893433626358135,0.885498720712372,0.87677223672145,0.867133713018497,0.856510471811316,0.844800629431998,0.831881981372915,0.817600032301046,0.801773146324962,0.784195480671131,0.764662489894907,0.742976718795807,0.718939309661303,0.692309248935072,0.662853556315928,0.630367181564953,0.594757860169062,0.556104388749708,0.514687671288495,0.470991009295474,0.425734419328269,0.379868080861546,0.334464485886069,0.290479251482037,0.248569560241949,0.209201424419795,0.172811414163156,0.139833858728578,0.110600121402924,0.0853360551792397,0.064106803339671,0.0467756302695088,0.0330723542116631,0.0226030463617529,0.0148885965461797,0.00942516939123878,0.00571548644673251,0.00331045534575281,0.00182008655993058,0.000945490858484452,0.000469378393659125,0.000214295663727244,9.68867071437799e-05,4.32783337841493e-05,1.08786701913558e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0.966752328943142,0.964512015102979,0.961993531668709,0.959254608468532,0.956284976539972,0.953094383986977,0.949682437592957,0.946059217270699,0.942234239305243,0.938187337903858,0.933897674605648,0.929305421492922,0.924369494388802,0.919049391034989,0.913312880350048,0.907128125157201,0.900423664851919,0.893136840409897,0.88518663968019,0.876463122267663,0.866836626729411,0.856216924550174,0.844510996158151,0.831596679342728,0.817311282201346,0.801489885735051,0.783910413700484,0.764376698283786,0.742683912691997,0.718634061523842,0.691987176245714,0.662511509313691,0.630003441922617,0.594378323626234,0.55571547302913,0.514296146785269,0.470594206134919,0.425336516482958,0.379477949625291,0.334083182345636,0.290115153367981,0.248227167447223,0.208885074382867,0.172526707871147,0.139581603681724,0.11038434287944,0.0851569492885583,0.063963378800532,0.0466644622633711,0.0329894558034512,0.0225431965442765,0.0148465887203407,0.00939672993798158,0.00569699127648211,0.00329901239756251,0.00181337044417033,0.000941788975778034,0.000467433682846246,0.000213353815299602,9.643304867726e-05,4.30607587305688e-05,1.08195834460373e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0.964192499196916,0.961790667081731,0.959090817781885,0.95615048470541,0.952979473731802,0.949577467619249,0.945964143586445,0.942139540493276,0.938093036346092,0.933794406803514,0.929202650125167,0.924257963320463,0.918929246611158,0.91316591405095,0.906945631946889,0.900206247799185,0.892876191242918,0.884892593263675,0.876154225699584,0.866531015170135,0.855923578431867,0.844221561413235,0.83131157293967,0.817030977334396,0.801206825222244,0.783633463883393,0.764098835741622,0.742406335545522,0.718350848827809,0.69169337147825,0.662203298981584,0.629678346301337,0.594035350569942,0.555360850848316,0.513936469968174,0.470236223666995,0.424978176576869,0.37912327932138,0.333740073009772,0.289784409926508,0.247916029756446,0.208597345087596,0.172265816576753,0.139351643403872,0.110185213656817,0.0849908098616858,0.06382913052872,0.0465600610353324,0.0329110523270232,0.0224866902823525,0.014807276956305,0.00937021728492748,0.00567980120695776,0.00328833687649886,0.00180710233242278,0.00093831377634395,0.000465603538586893,0.000212469855839203,9.60092168848209e-05,4.28591327454489e-05,1.07651896826422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0.9614720526823,0.958888565317373,0.955987224041301,0.952845446782862,0.949462981382685,0.945859584601935,0.942044860714716,0.937998753743794,0.933700546799614,0.929099901485756,0.92415575014829,0.918818371943372,0.91304653875548,0.906799690237451,0.900025147110597,0.892660596609487,0.884634350061889,0.875863179722575,0.86622561902748,0.855621814372343,0.843932324993198,0.831026661962603,0.816750864668099,0.800932043535713,0.783356709685882,0.763828885210159,0.742136459563984,0.718082366132307,0.69142077607114,0.661922139889407,0.629385410451157,0.59372881527425,0.555040391974246,0.51360850848316,0.469907360483266,0.424654894363697,0.378803873403845,0.333428150556205,0.289486796213254,0.247633395085605,0.208335880974218,0.17202852857449,0.139140918751022,0.110003683844296,0.0848374896220903,0.0637046012301437,0.0464623393726144,0.0328374212572041,0.0224332479127056,0.0147701613738529,0.00934540621365675,0.00566377578111172,0.00327841466725135,0.00180125459477008,0.000935070392939693,0.000463885462462178,0.000211637972084951,9.56114351276413e-05,4.26707630599204e-05,1.07147831863622e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0.958570912303244,0.955785626060673,0.952682750446958,0.949329448992918,0.945745546613618,0.941940734935037,0.937904490091249,0.933606705662425,0.929006513348343,0.924053559581013,0.918716760332573,0.912936373873874,0.906681147178311,0.899880319015196,0.892481013931499,0.884420745510338,0.875607571625524,0.865937871192446,0.855320263017451,0.843634788564982,0.830741946210663,0.816470944004838,0.800657450262678,0.783088049870381,0.763559125354429,0.741874268179432,0.717821332283178,0.691162358455307,0.661661277283751,0.629118185218508,0.593452603687335,0.554753978934162,0.513312141888198,0.469607495568498,0.424357908820012,0.378515716125891,0.333147242128342,0.289216234063087,0.247379071209949,0.208098369332872,0.171812901253439,0.138949258726418,0.109837338564656,0.0846977201096967,0.0635896805141293,0.0463716923203302,0.0327685010854245,0.0223830585712371,0.0147350582789121,0.00932198123174445,0.00564877886692142,0.00326916469718581,0.0017958194992587,0.000932044528689168,0.000462281992015129,0.000210857028391899,9.52370874382282e-05,4.24939711678406e-05,1.06676907649801e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0.955469000963701,0.952481849311629,0.949167353006167,0.945612537043548,0.941827169424601,0.937800821953597,0.93351288338626,0.928913143982794,0.923960678674815,0.918615171193631,0.912835412749957,0.90657175032175,0.8997626805036,0.89233739980489,0.884242820499925,0.875396146687459,0.865685159654225,0.855036137786636,0.843337461861463,0.830449060176884,0.816191215147271,0.800383045209415,0.782819574270704,0.763297255313354,0.741612261990051,0.717567731255299,0.690911110437935,0.661413982241886,0.628870250606306,0.593200634850032,0.554495899028105,0.513047261542197,0.469336518798971,0.424087110660927,0.37825099835803,0.332893815990993,0.288972573539861,0.247147864072738,0.207884648627762,0.171617027340649,0.138775094262713,0.109686042833675,0.0845696419813634,0.0634849167041873,0.0462880395231799,0.0327045704252108,0.0223360803316975,0.0147020919035394,0.00929982640324047,0.00563461976674331,0.00326050839009802,0.00179075263667503,0.000929232182755957,0.000460786059127229,0.000210128178188695,9.48856627763545e-05,4.23275944169903e-05,1.06234927919601e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0.952166318663669,0.948967193195626,0.945451075711617,0.941694710934753,0.93768775557364,0.933409700660175,0.928819793383447,0.923867816438521,0.918522836925056,0.91273447395404,0.906471493057999,0.899654118404118,0.892220747355295,0.884100532027235,0.875220037217724,0.86547613059007,0.854786607762828,0.843057317146826,0.830156380589876,0.815903459113162,0.800108828182469,0.782551282697445,0.763035564832461,0.741357918839586,0.717314309354914,0.690667016594662,0.661173548211202,0.628635211168015,0.592966855295069,0.554260470476441,0.512808584229209,0.469094330840913,0.423842400437327,0.378009622689288,0.332661004236687,0.288752751209518,0.246939645547007,0.207690354040738,0.171440773618865,0.138616884835406,0.109548558035259,0.084453151305519,0.0633889161353605,0.0462117801154271,0.0326455726043685,0.0222925031061641,0.0146712347088902,0.00927902013547369,0.00562122840373646,0.0032523356741864,0.00178601096527662,0.00092661037595394,0.000459395685856877,0.000209448208694195,9.45576801849128e-05,4.21714056783798e-05,1.05818986042476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0.948652826855124,0.945251699587279,0.941533918563307,0.93755587925059,0.933297163697742,0.928717129392377,0.923774972866503,0.918430521216507,0.912642730781602,0.906371257966586,0.899554626157419,0.892113095238095,0.883984956357347,0.875079200651708,0.86530201679827,0.854580210272146,0.842811282969881,0.829880614443035,0.815615905909837,0.799826742147994,0.782283174961457,0.762774053727131,0.741103750088231,0.717068299424029,0.690423095163618,0.660939960431219,0.628406692718589,0.592745234704082,0.554042037186742,0.512590855329,0.468876101093255,0.423623688444143,0.377791500475795,0.332448721195239,0.2885508098356,0.246751797794975,0.207515377900485,0.17128054045817,0.138474522843517,0.109423668084933,0.0843472944053806,0.0633016009060577,0.0461418996239987,0.0325917891203798,0.0222522882650185,0.0146426114368448,0.00925954504768666,0.00560865217077521,0.00324460610068612,0.00178153419095561,0.000924156836683834,0.000458099511707566,0.000208816220844035,9.42516939123878e-05,4.2025635637739e-05,1.05428514195949e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0.944938564086091,0.941335368486589,0.937395793575862,0.933165904867145,0.92860515819192,0.923672866487806,0.918338224062387,0.912551006050373,0.906280154390479,0.89945515591387,0.892014436948938,0.883878297940798,0.874964804311975,0.865162776196558,0.854408288487653,0.84260777705116,0.829638425697638,0.815344969901955,0.799544854947689,0.782007373531841,0.762512721812997,0.740849755556676,0.716822458178298,0.69018630783663,0.660706537642655,0.628184681229055,0.592529762806337,0.5538349646959,0.512388843977365,0.468677025100838,0.423426612324154,0.377596551759028,0.332256888906886,0.288366675107622,0.246579230098721,0.207357520310773,0.171136239062912,0.138345100827958,0.10931128804287,0.0842511349524643,0.0632222561907674,0.0460783413429653,0.0325425044956678,0.0222156276861365,0.0146161967139182,0.00924147986897635,0.00559688056215727,0.00323734702504304,0.00177730015706373,0.000921840366250285,0.000456886526000997,0.000208227050776166,9.39672993798158e-05,4.1889641738839e-05,1.05064089094348e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0.941023530356569,0.937198116144322,0.933006568771218,0.928474559244563,0.923561503451186,0.918236718616546,0.912459299754794,0.906189069127018,0.899364747507237,0.891915800478498,0.883780550333276,0.874859234234234,0.86504967619967,0.854270800856876,0.842438263843484,0.829438100508074,0.815107023175776,0.799279257514445,0.78173176650656,0.762243890646091,0.740595935065851,0.716576785444282,0.689949682871001,0.660479941898585,0.627962826554191,0.592320426373804,0.553633637272424,0.512197339313313,0.468492320129345,0.423246833331648,0.377420888156231,0.332085437050378,0.28820027940313,0.246421878956698,0.207212503294075,0.171006055196616,0.138228547067541,0.109209122771372,0.0841646075470547,0.0631501801673419,0.0460205849383471,0.0324976787372331,0.0221820336766389,0.0145921165732062,0.00922480858522186,0.00558596116524793,0.00323055238330401,0.00177332384811275,0.000919649499876002,0.000455741304663062,0.000207675693636817,9.37021728492749e-05,4.1763244168807e-05,1.04724104347098e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0.936887648570511,0.932809816936626,0.928316024185934,0.923431613842986,0.91812601099155,0.912358444116199,0.90609800217068,0.899274357273513,0.891826149887424,0.883682824343071,0.874762484039933,0.864945302445302,0.854159124733518,0.842302702376522,0.829271236734899,0.814910206750843,0.799045999335822,0.781472086328038,0.761975248970385,0.740334830872132,0.716331281048781,0.689713220099793,0.660253501527664,0.627747460584847,0.592111237803094,0.553438042556628,0.512011147799218,0.468317221733992,0.423080032336297,0.377260642330749,0.331930945903579,0.288051561725335,0.246279686582576,0.207080273486959,0.170886460846121,0.138123396184313,0.109117115653992,0.084085945039874,0.0630853238156249,0.0459681195415403,0.0324569448690513,0.0221514789759915,0.0145700506784371,0.0092096107404527,0.00557588430040077,0.00322424964317619,0.00176960194244678,0.000917591991174621,0.000454658179713979,0.00020715513848321,9.34540621365675e-05,4.16454101552333e-05,1.04408110422018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0.932500803083842,0.928120261490415,0.923273939856572,0.917996885830529,0.912248445208026,0.905997849656849,0.89918398520722,0.891736517316931,0.883594001286587,0.874665755242365,0.864849648627183,0.854056064993565,0.842192590804875,0.829137794048134,0.814746265654076,0.798853061019166,0.781244024916726,0.7617221316261,0.740073910723097,0.716078731591353,0.689476919356301,0.660027216370143,0.627532242288572,0.591908167485399,0.553242585996388,0.511830258004603,0.468146981309261,0.422921906724446,0.377111964430073,0.331790014253799,0.287917555800524,0.246152600851942,0.206960782328764,0.170777412003039,0.138026798564797,0.109034109926668,0.0840151038388924,0.0630263625742876,0.0459209094699165,0.0324199425907453,0.0221237134413533,0.0145499811237973,0.00919568415890142,0.00556669804756252,0.00321843321751074,0.00176614948607104,0.000915666121382347,0.000453640984400936,0.000206662808960899,9.32198123174445e-05,4.15351387273634e-05,1.04113525388083e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
